Date,Open_Shifted,Close,Close_Shifted,RSI,SMA_50,EMA_20,MACD,Compound Sentiment
2024-03-14,172.14711771653415,172.37628173828125,170.51303100585938,32.19009916607466,182.97989379882813,176.22154860012324,-3.922596242853814,-0.25
2024-03-15,172.286609864896,171.99765014648438,172.37628173828125,37.78106356637584,182.73272003173827,175.85533270851923,-3.73958619790082,0.296
2024-03-18,170.5528808562992,173.0936737060547,171.99765014648438,37.11143860006946,182.5056381225586,175.4879343692778,-3.583790122164743,0.0
2024-03-19,174.9370098250161,175.4451904296875,173.0936737060547,40.40420413692203,182.347048034668,175.25990954420894,-3.333454677765729,0.296
2024-03-20,173.7114580811964,178.0258331298828,175.4451904296875,46.83583367322637,182.2500177001953,175.27755534282596,-2.911749452174518,0.5106
2024-03-21,175.08647190626633,170.75213623046875,178.0258331298828,52.849707092004415,182.11742706298827,175.53929608445043,-2.3423080548760997,0.296
2024-03-22,176.41166541450514,171.6588592529297,170.75213623046875,39.341488811533736,181.8477215576172,175.08337609835695,-2.4497094699958097,0.296
2024-03-25,171.14072980755137,170.23403930664062,171.6588592529297,41.35381947386787,181.57525268554687,174.75723163688767,-2.433607779537226,0.4939
2024-03-26,169.9550500090239,169.09814453125,170.23403930664062,39.15559781003802,181.28622924804688,174.3264514149594,-2.5069199234170867,0.0
2024-03-27,169.38709229314748,172.68515014648438,169.09814453125,37.44663936210393,180.967919921875,173.8285174260347,-2.6264020134006785,0.2023
2024-03-28,169.79561181348092,170.8617401123047,172.68515014648438,45.53132427756111,180.7669271850586,173.71962530417275,-2.4039399321052883,-0.2732
2024-04-01,171.13077090878156,169.4169921875,170.8617401123047,42.5226851451409,180.5483740234375,173.4474457620901,-2.347708162510884,0.296
2024-04-02,170.5728137058907,168.23126220703125,169.4169921875,40.25307480859315,180.1825054931641,173.06359304070057,-2.392147970505277,0.5994
2024-04-03,168.4704023866532,169.03836059570312,168.23126220703125,38.4396942731625,179.73460815429686,172.6033710565416,-2.4942926849485048,0.0
2024-04-04,168.18146051603773,168.21136474609375,169.03836059570312,40.40760806632756,179.25648040771483,172.26384625074746,-2.481511690217104,0.0
2024-04-05,169.67605100414067,168.96861267089844,168.21136474609375,39.030797286798006,178.73613861083984,171.87789563125665,-2.509189933741453,0.296
2024-04-08,168.97857114439864,167.84268188476562,168.96861267089844,41.01272978202563,178.24447509765625,171.6008210636035,-2.441873168327504,0.3612
2024-04-09,168.42059262733576,169.0582733154297,167.84268188476562,38.98356116160672,177.73686096191406,171.2429030465713,-2.4511223388391272,0.6597
2024-04-10,168.09176931793073,167.17507934570312,169.0582733154297,42.30262882594645,177.28838806152345,171.0348430721769,-2.333465565268625,0.0
2024-04-11,168.19140606177325,174.40892028808594,167.17507934570312,38.782956222356425,176.81598358154298,170.66724652679846,-2.364918431819546,0.0
2024-04-12,167.73307888899373,175.91348266601562,174.40892028808594,54.45791491844806,176.56169647216797,171.02359640882585,-1.7855518169691609,-0.128
2024-04-15,173.63173034934167,172.0673828125,175.91348266601562,56.92823186761283,176.40994567871093,171.48929986189154,-1.1912618655908886,0.5994
2024-04-16,174.7277545222084,168.7693328857422,172.0673828125,49.53184952006514,176.13231262207032,171.5443553809971,-1.0188858308531223,0.0
2024-04-17,171.1307833718662,167.39430236816406,168.7693328857422,44.22561006569896,175.80882019042969,171.28006752430616,-1.1353144492944978,0.0
2024-04-18,168.99849837401,166.437744140625,167.39430236816406,42.1959965675077,175.42140533447267,170.90999465229262,-1.3232844400819204,0.7269
2024-04-19,167.4241802492927,164.40512084960938,166.437744140625,40.79346119450887,174.9826174926758,170.48406603213382,-1.5317808505586186,0.6369
2024-04-22,165.610765092168,165.24208068847656,164.40512084960938,37.909923379424896,174.5009878540039,169.9051188718934,-1.8398231343970508,0.296
2024-04-23,164.9232423149658,166.29824829101562,165.24208068847656,39.79698356806734,174.05779113769532,169.46101999728225,-1.9934341316326252,0.296
2024-04-24,164.75384886459605,168.41062927246094,166.29824829101562,42.18489271111565,173.62037322998046,169.15980364430447,-2.0068147437185644,0.296
2024-04-25,165.93955957507254,169.27749633789062,168.41062927246094,46.73542406271287,173.2590805053711,169.08845370412888,-1.825919421406013,0.6369
2024-04-26,168.91879363485126,168.6896209716797,169.27749633789062,48.52592384924976,172.9571731567383,169.10645776448715,-1.5942323298003205,0.296
2024-04-29,169.26753170576032,172.8744659423828,168.6896209716797,47.36315375066104,172.66124420166017,169.066759022315,-1.4414392549944068,0.0
2024-04-30,172.74492977704497,169.7158966064453,172.8744659423828,55.53177297313135,172.45479095458984,169.42939777660715,-0.9714691359878884,0.6369
2024-05-01,172.70508045160457,168.6896209716797,169.7158966064453,49.31158539936975,172.2160549926758,169.45668337944892,-0.844153700476511,0.0
2024-05-02,168.96861026347364,172.4061737060547,168.6896209716797,47.45175843700552,171.97173919677735,169.38362981680422,-0.8166532965047111,0.1027
2024-05-03,171.8880442050533,182.7188415527344,172.4061737060547,54.18997638386504,171.78660888671874,169.67149113959,-0.4893236644797412,0.7964
2024-05-06,185.9770408577792,181.05487060546875,182.7188415527344,66.88063754168122,171.76688049316405,170.91409594084183,0.5953704756108777,0.0
2024-05-07,181.69256254536748,181.7423858642578,181.05487060546875,63.80903308434237,171.75073852539063,171.87988400413963,1.3056787949813895,0.6369
2024-05-08,182.78860333233249,182.08116149902344,181.7423858642578,64.53380403736071,171.77544891357422,172.81916989557945,1.9021531536510563,0.0
2024-05-09,182.19076551728077,183.90457153320312,182.08116149902344,64.90674386785676,171.77764099121094,173.7012643340027,2.37482424707838,0.6369
2024-05-10,181.90180851615733,182.63742065429688,183.90457153320312,66.92283121997835,171.84041412353517,174.67300787678369,2.8635442888482885,0.6369
2024-05-13,184.4832417440643,185.8601531982422,182.63742065429688,64.16411785471867,171.89119598388672,175.43152337940398,3.1127283621302126,-0.2584
2024-05-14,185.022050078909,187.00755310058597,185.8601531982422,67.79969133500427,172.02815368652344,176.42472621929332,3.5295694388666163,0.3089
2024-05-15,187.0873746193062,189.2924041748047,187.00755310058597,69.00532974286443,172.2789306640625,177.43261449370215,3.907461791039452,0.0
2024-05-16,187.48648604697289,189.41212463378903,189.2924041748047,71.30905000207487,172.67464569091797,178.56211827285478,4.34126914078729,0.0
2024-05-17,190.04070957734743,189.4420623779297,189.41212463378903,71.42887988817037,173.09268280029298,179.59545221199136,4.6412238914114425,0.0
2024-05-20,189.082873144053,190.6094207763672,189.4420623779297,71.46097912224158,173.51371002197266,180.5332246087474,4.825727930419816,0.0
2024-05-21,188.90328335886423,191.91647338867188,190.6094207763672,72.74672721581656,173.92360931396485,181.4928623389969,5.0084109337299765,-0.5106
2024-05-22,190.65930352654092,190.46974182128903,191.91647338867188,74.15094672393018,174.31939514160158,182.48558720087075,5.198729040054502,0.6369
2024-05-23,191.83666445590288,186.45880126953125,190.46974182128903,69.86026649880175,174.6766812133789,183.24598287900585,5.173185106129466,0.0
2024-05-24,190.54955125962863,189.5518035888672,186.45880126953125,59.56892151952329,174.99559661865234,183.55196558286536,4.774257306405445,0.3818
2024-05-28,188.3944296603675,189.56179809570312,189.5518035888672,63.97601584069075,175.33910705566407,184.1233787262941,4.654034773048409,0.5106
2024-05-29,191.07836129474845,189.86111450195312,189.56179809570312,63.98967518540216,175.69039001464844,184.64132342814256,4.5076031788205455,0.0
2024-05-30,189.18265440509,190.85885620117188,189.86111450195312,64.42472622356966,176.0257388305664,185.1384463875531,4.365385965849214,0.4767
2024-05-31,190.33005195445256,191.8166961669922,190.85885620117188,65.90347883864882,176.3340121459961,185.68324732218343,4.283806165699957,0.0
2024-06-03,191.00852422632752,193.59266662597656,191.8166961669922,67.30837211993646,176.60982940673827,186.26738530740332,4.24748095014192,0.0258
2024-06-04,192.46520870740557,193.91195678710935,193.59266662597656,69.79356554751882,177.06664001464844,186.96503114726747,4.312289539237469,0.0
2024-06-05,194.20129645164835,195.42852783203125,193.91195678710935,70.23170473261808,177.51170196533204,187.6266431129667,4.339393038827353,0.0
2024-06-06,194.95958593724887,194.04165649414065,195.42852783203125,72.28781018196592,178.01559173583985,188.3696797528776,4.432156228256758,0.0
2024-06-07,195.24893596907827,196.4462432861328,194.04165649414065,67.68382011355925,178.51446197509765,188.90986801395027,4.343691426886693,0.0
2024-06-10,194.21128637904516,192.68472290039065,196.4462432861328,71.11844172696694,178.98968383789062,189.62761803987243,4.416699529711423,0.0
2024-06-11,196.45620195884163,206.68310546875,192.68472290039065,60.3185917829309,179.42614349365235,189.9187708837313,4.123502547822994,0.5106
2024-06-12,193.21353266624035,212.58978271484372,206.68310546875,75.3317691399738,180.1714657592773,191.5153741775426,4.963478421622028,0.0
2024-06-13,206.902617394007,213.75714111328125,212.58978271484372,78.95065006141482,181.0586361694336,193.52246070490463,6.036203249254129,0.6369
2024-06-14,214.25601418934664,212.01107788085935,213.75714111328125,79.58798513570477,181.9530117797852,195.44957312475003,6.90099114030275,0.6369
2024-06-17,213.36801320894725,216.18165588378903,212.01107788085935,75.88684062612883,182.82900604248047,197.02685929199853,7.3606006416399055,0.0
2024-06-18,212.8890905531968,213.8070068359375,216.18165588378903,78.46311644052129,183.7732669067383,198.8511256340738,7.969507748144736,0.4215
2024-06-20,217.09957203800775,209.20741271972656,213.8070068359375,73.63883101710044,184.6925534057617,200.27549527234652,8.166320426083189,0.7269
2024-06-21,213.4478340050977,207.02235412597656,209.20741271972656,65.26793286040053,185.49553619384767,201.1261540768589,7.8605357237322835,0.0
2024-06-24,209.91581187096148,207.67086791992188,207.02235412597656,61.68083146496799,186.29248168945315,201.6876969386797,7.357075391349298,0.3182
2024-06-25,207.25181639438412,208.59878540039065,207.67086791992188,62.34234372251023,186.95772064208984,202.257522746417,6.93051839208934,0.6369
2024-06-26,208.67859169129048,212.7693634033203,208.59878540039065,63.31811555863668,187.61142669677736,202.86145252298596,6.591362953594398,0.1531
2024-06-27,211.0233076661301,213.61746215820312,212.7693634033203,67.40604698775857,188.4254663085937,203.80506308301776,6.583223314510462,0.0
2024-06-28,214.2061287476001,210.1452789306641,213.61746215820312,68.18256579603414,189.32242889404296,204.7395772806545,6.569478218016457,0.0
2024-07-01,215.2836804856933,216.261474609375,210.1452789306641,61.70143074033449,190.17744842529297,205.2544060092268,6.206860141722984,0.4215
2024-07-02,211.61197396968475,219.77354431152344,216.261474609375,67.55235336748922,191.173923034668,206.30269825686,6.339925860971732,0.4404
2024-07-03,215.66281990345283,221.0506591796875,219.77354431152344,70.35318078025378,192.28129150390623,207.5856359763517,6.652094866697297,0.0
2024-07-05,219.50414962607877,225.8298492431641,221.0506591796875,71.32256288590635,193.39746307373048,208.86801913857417,6.922742483268053,0.4404
2024-07-08,221.15041758535088,227.30653381347656,225.8298492431641,74.66149035599727,194.58809509277344,210.4834315294875,7.437142615465291,0.0
2024-07-09,226.57816816685516,228.16458129882807,227.30653381347656,75.60654743672141,195.7660131835937,212.08563174701027,7.873207099400105,0.0
2024-07-10,227.4162716895273,232.4548797607422,228.16458129882807,76.1628856887961,196.9437548828125,213.6169602757548,8.193578137218708,0.0
2024-07-11,228.78318145764177,227.05709838867188,232.4548797607422,78.77008787283619,198.21906005859373,215.4110478457536,8.693453008400525,0.6369
2024-07-12,230.86848076037649,230.0203857421875,227.05709838867188,68.60340714590892,199.30271270751956,216.52019551650773,8.555429928980118,0.3182
2024-07-15,228.40404188598967,233.87168884277344,230.0203857421875,70.82931719857531,200.5088024902344,217.80592791895344,8.586182006877294,0.0
2024-07-16,235.94700263838573,234.29075622558597,233.87168884277344,73.46262522332486,201.81244384765623,219.33600038788867,8.819653745369095,0.2263
2024-07-17,234.4703432233226,228.3641357421875,234.29075622558597,73.74040709556994,203.05013549804687,220.76026284862172,8.935494200703886,0.0
2024-07-18,228.9328431112231,223.6747131347656,228.3641357421875,63.60089391985965,203.96304138183595,221.48444121943757,8.451644556484808,0.0
2024-07-19,229.7609704275717,223.80442810058597,223.6747131347656,56.930472122670366,204.81543823242188,221.6930385447069,7.602160045390775,0.296
2024-07-22,224.31328836166992,223.45523071289065,223.80442810058597,57.064612911514295,205.6566790771484,221.8941232643144,6.860322832600332,0.0
2024-07-23,226.4983442399413,224.5028533935547,223.45523071289065,56.55396753156764,206.48416046142577,222.0428001641788,6.173074822049756,0.4404
2024-07-24,223.86429647317823,218.04742431640625,224.5028533935547,57.774763841654966,207.2961260986328,222.27709094792888,5.647855257573951,0.3182
2024-07-25,223.4951246791964,216.99981689453125,218.04742431640625,48.69486241256715,208.004326171875,221.87426555445052,4.657032421615838,0.0
2024-07-26,218.4365585703147,217.46875,216.99981689453125,47.393145274665024,208.6271194458008,221.41003234874395,3.744105306551859,0.1779
2024-07-29,218.2070723817432,217.7481231689453,217.46875,48.062431830704256,209.23634338378903,221.03467212505404,3.0235889221767422,0.0
2024-07-30,216.47100932714253,218.30685424804688,217.7481231689453,48.48294468810703,209.80545776367188,220.7216674625675,2.4469111083265886,0.0
2024-07-31,218.6959746261333,221.5794677734375,218.30685424804688,49.36590970758117,210.38335235595704,220.4916852516608,2.011784119644972,0.296
2024-08-01,220.94091084366264,217.8678436279297,221.5794677734375,54.30593156105826,211.0261004638672,220.5952835870681,1.909009533733041,0.0
2024-08-02,223.86429233538576,219.3644561767578,217.8678436279297,48.52372092231276,211.57126892089843,220.3355274004835,1.5106490626933748,0.4215
2024-08-05,218.65604975341137,208.79833984375,219.3644561767578,50.798579267749766,212.12022857666017,220.2430444267953,1.3007158022389549,-0.1832
2024-08-06,198.64127617987643,206.76292419433597,208.79833984375,38.02291898647875,212.4868005371094,219.1530725617434,0.2785341294237753,0.0
2024-08-07,204.83728149035767,209.34710693359372,206.76292419433597,36.13748175448805,212.89288299560548,217.97305843151412,-0.6878639752072218,0.2023
2024-08-08,206.43367474426563,212.8292236328125,209.34710693359372,40.19236233752117,213.2887890625,217.151539241236,-1.2310289500603917,
2024-08-09,212.6296774525561,215.7526397705078,212.8292236328125,45.23800057497491,213.7541375732422,216.73989013567183,-1.3647810432406118,
2024-08-12,211.62197118803232,217.2909393310547,215.7526397705078,49.11902924259389,214.27196807861327,216.6458662913705,-1.2208125235714815,
2024-08-13,215.83255236617865,221.02682495117188,217.2909393310547,51.08355358033416,214.80060974121093,216.7073018189595,-0.9713909261395202,
2024-08-14,218.76929897291208,221.4763336181641,221.02682495117188,55.57012377406667,215.3848123168945,217.1186849744083,-0.4668857969041369,
2024-08-15,220.3276035510778,224.47303771972656,221.4763336181641,56.09195830859566,215.94248565673828,217.53369913095648,-0.0304393684051831,
2024-08-16,224.35317447515425,225.80157470703125,224.47303771972656,59.50650787171582,216.55370727539065,218.1945885203632,0.5509060451406356,
2024-08-19,223.67391069385005,225.64175415039065,225.80157470703125,60.95613602613227,217.16116821289063,218.91906339528396,1.1060781254513756,
2024-08-20,225.4719428035102,226.2610626220703,225.64175415039065,60.67473676240747,217.7931701660156,219.55931965767505,1.5156879089206257,
2024-08-21,225.52188562847152,226.15118408203125,226.2610626220703,61.41801121041728,218.3894665527344,220.19758089237936,1.8687379830670352,
2024-08-22,226.2710625686077,224.2832489013672,226.15118408203125,61.19700814483494,219.0587957763672,220.76459071996527,2.115282767502663,
2024-08-23,227.53966079897057,226.5906982421875,224.2832489013672,57.41468083701574,219.41079864501955,221.09970102295597,2.13532977488498,
2024-08-26,225.41200238324527,226.93032836914065,226.5906982421875,60.65007972109503,219.6908169555664,221.62265313907324,2.310771910137277,
2024-08-27,226.5107917661563,227.7793884277344,226.93032836914065,61.11832308152801,219.9542807006836,222.12814601812727,2.448985993067538,
2024-08-28,225.7516206650164,226.2410888671875,227.7793884277344,62.32528787149424,220.2696469116211,222.666359580947,2.5970959944184813,
2024-08-29,227.6695099550691,229.53746032714844,226.2410888671875,58.766001408407234,220.47083557128903,223.0068099891604,2.560826702961293,
2024-08-30,229.8471324488683,228.7483367919922,229.53746032714844,63.56740944959047,220.7854446411133,223.6287766880164,2.766185788193013,
2024-09-03,229.93703146120657,222.52517700195312,228.7483367919922,61.71474968517789,221.1762631225586,224.116353840776,2.8326061480265707,
2024-09-04,228.29882348382424,220.6072998046875,222.52517700195312,49.46991422719482,221.4863195800781,223.96481318945956,2.355930080337174,
2024-09-05,221.4164072047842,222.13560485839844,220.6072998046875,46.41356196587723,221.74504821777344,223.64505000995743,1.80262466592302,
2024-09-06,221.38642912323468,220.57733154296875,222.13560485839844,49.11164080171999,222.0157846069336,223.50129332885655,1.4704966142886065,
2024-09-09,223.7038813850335,220.66722106933597,220.57733154296875,46.53868615091538,222.17194396972656,223.22282077781963,1.0692178294206656,
2024-09-10,220.57732363843863,219.86810302734372,220.66722106933597,46.71211697861888,222.3129391479492,222.9794303293926,0.7498114749531624,
2024-09-11,218.67940838073807,222.4152984619141,219.86810302734372,45.30503416455574,222.5073956298828,222.6831134434832,0.4272721628330771,
2024-09-12,221.2166203203216,222.52517700195312,222.4152984619141,50.43057828471133,222.6304721069336,222.65760725476235,0.372896301532819,
2024-09-13,222.25546946786716,222.25547790527344,222.52517700195312,50.64543810986233,222.6855047607422,222.64499484973288,0.3348098401578738,
2024-09-16,223.33429284055268,216.082275390625,222.25547790527344,50.07173748598942,222.7096011352539,222.6078979978796,0.2796400653835746,
2024-09-17,216.302019591785,216.5517425537109,216.082275390625,39.14211828877511,222.51464965820315,221.986410130522,-0.259220101951513,
2024-09-18,215.51289221314667,220.4474639892578,216.5517425537109,40.210959844240286,222.29955383300785,221.46882274225428,-0.640999546518259,
2024-09-19,217.31091546092293,228.61846923828125,220.4474639892578,48.32188703742885,222.1452114868164,221.37155048006412,-0.6220398567019458,
2024-09-20,224.7427436847832,227.9492034912109,228.61846923828125,60.443043756501176,222.0684832763672,222.061733218942,0.0517214569702559,
2024-09-23,229.7172625160979,226.2211151123047,227.9492034912109,59.21786914725167,222.086325378418,222.6224446734438,0.5256189911982005,
2024-09-24,227.0901541218493,227.1201171875,226.2211151123047,56.05819149144468,222.01033996582032,222.96517519143052,0.7530630690856981,
2024-09-25,228.39870925768025,226.1212158203125,227.1201171875,57.33361745579885,221.87530853271485,223.360883952961,0.9943933461460404,
2024-09-26,224.6827959331431,227.26995849609372,226.1212158203125,55.40917209732957,221.71191772460935,223.62377270223251,1.0924532165898313,
2024-09-27,227.0501990579812,227.53965759277344,227.26995849609372,57.18883645568931,221.6900341796875,223.97102849212408,1.2484687334774662,
2024-09-30,228.20893469195548,232.7439422607422,227.53965759277344,57.61652785707464,221.76733306884765,224.3108979302812,1.377990006745904,
2024-10-01,229.78718847660608,225.9614105224609,232.7439422607422,64.90289454673778,221.9461233520508,225.11404500937263,1.8789198096660016,
2024-10-02,229.2677705196639,226.53077697753903,225.9614105224609,52.28686800988429,221.99624694824217,225.19474648680963,1.708917325029233,
2024-10-03,225.6417556602632,225.42198181152344,226.53077697753903,53.11084607286404,222.03680541992188,225.32198748592677,1.601669200148763,
2024-10-04,224.8925655126969,226.55075073242188,225.42198181152344,51.25452098659571,222.18429656982423,225.3315107550312,1.4109393545899138,
2024-10-07,227.6495326914976,221.4463653564453,226.55075073242188,53.05344550287005,222.37531524658203,225.447628848116,1.335472302846597,
2024-10-08,224.25327473060864,225.5218811035156,221.4463653564453,44.97113481719638,222.45486755371093,225.0665561346236,0.8539392003733042,
2024-10-09,224.05349542674807,229.2877349853516,225.5218811035156,51.34461530572987,222.61034271240237,225.1099204173752,0.7920505420722179,
2024-10-10,224.9824739985636,228.7882843017578,229.2877349853516,56.372777117439135,222.82996032714843,225.5078075190872,1.034946056289641,
2024-10-11,227.5296744960524,227.2999267578125,228.7882843017578,55.55280672560924,222.97413665771484,225.8202338793416,1.1736123327683288,
2024-10-14,229.04800351672907,231.0458068847656,227.2999267578125,53.075268929588745,223.1627783203125,225.96115701062453,1.150150126130427,
2024-10-15,228.44865815944692,233.59300231933597,231.0458068847656,58.13571963211914,223.39640533447263,226.4454093795904,1.4174775797621637,
2024-10-16,233.3532605949055,231.5252685546875,233.59300231933597,61.199893467744,223.8922985839844,227.126132516709,1.813963652689921,
2024-10-17,231.34547369396785,231.89486694335935,231.5252685546875,57.51943902191495,224.3875454711914,227.5450978536593,1.938981516035284,
2024-10-18,233.17345903647427,234.74172973632807,231.89486694335935,58.0055802993949,224.83850067138675,227.9593615764879,2.044316961159666,
2024-10-21,235.9204255737285,236.22010803222656,234.74172973632807,61.64640281315258,225.27675079345704,228.60530140123456,2.3306478379906537,
2024-10-22,234.19234018879644,235.60079956054688,236.22010803222656,63.42000139654439,225.6861001586914,229.33052108037668,2.646354368081034,
2024-10-23,233.6329632952546,230.5063934326172,235.60079956054688,62.12397281937746,226.05229736328124,229.92769045944053,2.8141413797490884,
2024-10-24,233.822752128634,230.31661987304688,230.5063934326172,52.60135251159791,226.24188873291016,229.9828050283145,2.507137080910581,
2024-10-25,229.7272566761152,231.1556854248047,230.31661987304688,52.279869104996045,226.41869445800785,230.014596918289,2.2228966530695686,
2024-10-28,229.4875225740561,233.14349365234372,231.1556854248047,53.62929856418715,226.55234741210936,230.12327201414763,2.0418030097096107,
2024-10-29,233.0635949831452,233.41319274902344,233.14349365234372,56.74963628115438,226.6991857910156,230.4109121701663,2.0352237117274967,
2024-10-30,232.84382710997653,229.8471221923828,233.41319274902344,57.17073915565879,226.85461456298827,230.696843653867,2.0283900163287285,
2024-10-31,232.3543581715744,225.66172790527344,229.8471221923828,50.20959984365425,226.92633575439453,230.6159178003923,1.7154475608133453,
2024-11-01,229.08795100904052,222.6650238037109,225.66172790527344,43.51296892689864,226.9165466308594,230.14409019133336,1.1168378583943763,
2024-11-04,220.72715344034327,221.76600646972656,222.6650238037109,39.45538037588042,226.88418212890625,229.43179815441687,0.3960608371905607,
2024-11-05,220.74713841963052,223.2044219970703,221.76600646972656,38.30146602710883,226.78768829345705,228.70172275587495,-0.2448805005056442,
2024-11-06,221.5562414690178,222.4752349853516,223.2044219970703,41.26146415511264,226.71317016601563,228.1781703026555,-0.6295064580521341,
2024-11-07,222.3653552641664,227.22999572753903,222.4752349853516,40.20835794381774,226.607087097168,227.6350336057694,-0.9818464831837446,
2024-11-08,224.38313701629485,226.9600067138672,227.22999572753903,49.295875359974914,226.626865234375,227.59645856974743,-0.8674100734891965,
2024-11-11,227.1699981689453,224.22999572753903,226.9600067138672,48.84193401969911,226.57531616210937,227.53584410728263,-0.7894044877993451,
2024-11-12,225.0,224.22999572753903,224.22999572753903,44.390665491665246,226.48494934082032,227.22100140444996,-0.9370715920764496,
2024-11-13,224.5500030517578,225.1199951171875,224.22999572753903,44.390665491665246,226.51904571533203,226.9361437209346,-1.0420863137513834,
2024-11-14,224.00999450683597,228.22000122070312,225.1199951171875,46.24300506818564,226.60929962158204,226.7631771872444,-1.0414900752768972,
2024-11-15,225.0200042724609,225.0,228.22000122070312,52.21380943994605,226.73098754882807,226.9019223332881,-0.781860169920634,
2024-11-18,226.3999938964844,228.0200042724609,225.0,46.44347793244104,226.8194409179688,226.7207868729749,-0.826402533245556,
2024-11-19,225.25,228.27999877929688,228.0200042724609,51.82130264227988,226.96649658203123,226.84452186340215,-0.6109706818280927,
2024-11-20,226.97999572753903,229.0,228.27999877929688,52.2656945906333,227.13473449707035,226.98123395063027,-0.4144821118607638,
2024-11-21,228.05999755859372,228.5200042724609,229.0,53.54363355133783,227.26642852783203,227.1734973839036,-0.1983786378774823,
2024-11-22,228.8800048828125,229.8699951171875,228.5200042724609,52.53389730482088,227.38632507324215,227.30173613519477,-0.0650963315360968,
2024-11-25,228.05999755859372,232.8699951171875,229.8699951171875,55.09860612073172,227.5386154174805,227.54633222871783,0.1477605437413274,
2024-11-26,231.4600067138672,235.05999755859372,232.8699951171875,60.239948681127856,227.8743698120117,228.05334774190544,0.5521611093433876,
2024-11-27,233.3300018310547,234.92999267578125,235.05999755859372,63.52345906020929,228.24453491210937,228.7206477244472,1.0374077744788792,
2024-11-29,234.47000122070312,237.3300018310547,234.92999267578125,63.18984947020013,228.53418548583983,229.31201391028856,1.3953937149221929,
2024-12-02,234.80999755859372,239.58999633789065,237.3300018310547,66.66985191105492,228.7084161376953,230.0756318075044,1.8514188291953813,
2024-12-03,237.2700042724609,242.6499938964844,239.58999633789065,69.58572484272139,228.9412319946289,230.98176176277929,2.367889134892664,
2024-12-04,239.80999755859372,243.00999450683597,242.6499938964844,73.02657546253309,229.2698095703125,232.0930219659893,2.989648990071601,
2024-12-05,242.8699951171875,243.0399932861328,243.00999450683597,73.40773822498421,229.5876071166992,233.13273363654608,3.471430703187707,
2024-12-06,243.9900054931641,242.83999633789065,243.0399932861328,73.44141762119392,229.9259826660156,234.076282174602,3.811727609496813,
2024-12-09,242.91000366210935,246.75,242.83999633789065,72.77962291308624,230.2373834228516,234.9109216187247,4.018949330996094,
2024-12-10,241.8300018310547,247.7700042724609,246.75,77.12041395423492,230.62159027099608,236.03845289313188,4.447411663267786,
2024-12-11,246.88999938964844,246.4900054931641,247.7700042724609,78.10148166909319,230.92211151123047,237.155743500687,4.813786632927474,
2024-12-12,247.9600067138672,247.9600067138672,246.4900054931641,73.82351134474747,231.3326834106445,238.04472083330387,4.943866417270471,
2024-12-13,246.88999938964844,248.1300048828125,247.9600067138672,75.48430446467349,231.7612680053711,238.9890337743099,5.106705474834399,
2024-12-16,247.82000732421875,251.0399932861328,248.1300048828125,75.67649918849519,232.21542846679688,239.8596024513101,5.189650966746712,
2024-12-17,247.9900054931641,253.47999572753903,251.0399932861328,78.74786475518486,232.70521331787108,240.9244015784361,5.4276312564956015,
2024-12-18,250.0800018310547,248.0500030517578,253.47999572753903,80.92305812875823,233.34588592529295,242.1201724497793,5.746873772205959,
2024-12-19,252.16000366210935,249.7899932861328,248.0500030517578,64.98303468765769,233.7964483642578,242.68491822139623,5.498339304427191,
2024-12-20,247.5,254.4900054931641,249.7899932861328,67.21181035570686,234.20649353027343,243.36159203708544,5.3797620699702975,
2024-12-23,248.0399932861328,255.2700042724609,254.4900054931641,72.33415354911389,234.7205279541016,244.4214409376644,5.6004815971536175,
2024-12-24,254.7700042724609,258.20001220703125,255.2700042724609,73.08562949091116,235.27992950439452,245.45463744574025,5.771808974381855,
2024-12-26,255.4900054931641,259.0199890136719,258.20001220703125,75.75026423680428,235.82301361083984,246.66848266110128,6.073997051328291,
2024-12-27,258.19000244140625,255.58999633789065,259.0199890136719,76.45286558395671,236.33155334472656,247.84481659944132,6.3069460072852905,
2024-12-30,257.8299865722656,252.1999969482422,255.58999633789065,67.62626135858537,236.81284790039064,248.58245276500796,6.143964195140455,
